,asset,coingecko_name,timestamp,price,market_cap
0,1INCH,1inch,01/01/2020,0,0
1,1INCH,1inch,01/01/2020,0,0
2,1INCH,1inch,01/02/2020,0,0
3,1INCH,1inch,01/03/2020,0,0
4,1INCH,1inch,01/04/2020,0,0
5,1INCH,1inch,01/05/2020,0,0
6,1INCH,1inch,01/06/2020,0,0
7,1INCH,1inch,01/07/2020,0,0
8,1INCH,1inch,01/08/2020,0,0
9,1INCH,1inch,01/09/2020,0,0
10,1INCH,1inch,01/10/2020,0,0
11,1INCH,1inch,01/11/2020,0,0
12,1INCH,1inch,01/12/2020,0,0
13,1INCH,1inch,01/01/2021,1.372435813,105520598.5
14,1INCH,1inch,01/02/2021,4.991270683,483138786
15,1INCH,1inch,01/03/2021,3.818937684,369695024.4
16,1INCH,1inch,01/04/2021,4.321349938,652071832
17,1INCH,1inch,01/05/2021,5.665324229,899156017.9
18,1INCH,1inch,01/06/2021,3.206416013,535443777
19,1INCH,1inch,01/07/2021,2.534191914,437666770.9
20,1INCH,1inch,01/08/2021,2.396716832,432485738.2
21,1INCH,1inch,01/09/2021,3.062175289,552720022.5
22,1INCH,1inch,01/10/2021,2.552189858,460783005
23,1INCH,1inch,01/11/2021,4.588487614,829227929
24,1INCH,1inch,01/12/2021,3.546867348,643168255.5
25,1INCH,1inch,01/01/2022,2.394582171,1013679600
26,1INCH,1inch,01/02/2022,1.687805201,788689974.5
27,1INCH,1inch,01/03/2022,1.502325178,621872603.4
28,1INCH,1inch,01/04/2022,1.775955919,730581003.9
29,1INCH,1inch,01/05/2022,1.126344927,465153835.2
30,1INCH,1inch,01/06/2022,0.968704553,403195908.8
31,1INCH,1inch,01/07/2022,0.699584724,377518309.4
32,1INCH,1inch,01/08/2022,0.767371014,439253200.1
33,1INCH,1inch,01/09/2022,0.666903601,387058491.1
34,1INCH,1inch,01/10/2022,0.57772787,337246243
35,1INCH,1inch,01/11/2022,0,0
36,1INCH,1inch,01/12/2022,0,0
37,AAVE,aave,01/01/2020,0,0
38,AAVE,aave,01/02/2020,0,0
39,AAVE,aave,01/03/2020,0,0
40,AAVE,aave,01/04/2020,0,0
41,AAVE,aave,01/05/2020,0,0
42,AAVE,aave,01/06/2020,0,0
43,AAVE,aave,01/07/2020,0,0
44,AAVE,aave,01/08/2020,0,0
45,AAVE,aave,01/09/2020,0,0
46,AAVE,aave,01/10/2020,0,0
47,AAVE,aave,01/11/2020,29.67128364,333092591.5
48,AAVE,aave,01/12/2020,75.90579489,907887569.1
49,AAVE,aave,01/01/2021,88.32623524,1063588346
50,AAVE,aave,01/02/2021,299.3848161,3694895084
51,AAVE,aave,01/03/2021,351.1966942,4402379408
52,AAVE,aave,01/04/2021,381.1516576,4772072360
53,AAVE,aave,01/05/2021,444.077328,5632652992
54,AAVE,aave,01/06/2021,383.2289393,4901523330
55,AAVE,aave,01/07/2021,250.6638822,3215845646
56,AAVE,aave,01/08/2021,331.3183465,4286965586
57,AAVE,aave,01/09/2021,393.7886927,5200036199
58,AAVE,aave,01/10/2021,276.1764297,3640908518
59,AAVE,aave,01/11/2021,314.3814898,4166825409
60,AAVE,aave,01/12/2021,256.947264,3434100803
61,AAVE,aave,01/01/2022,255.5433284,3459438032
62,AAVE,aave,01/02/2022,157.8726341,2122718308
63,AAVE,aave,01/03/2022,145.6860251,1976361387
64,AAVE,aave,01/04/2022,206.1558429,2798690604
65,AAVE,aave,01/05/2022,143.7537471,1956583349
66,AAVE,aave,01/06/2022,114.0756211,1586953304
67,AAVE,aave,01/07/2022,56.61900036,774098461.6
68,AAVE,aave,01/08/2022,98.00848826,1378965563
69,AAVE,aave,01/09/2022,84.79737512,1186715234
70,AAVE,aave,01/10/2022,74.59022266,1052046111
71,AAVE,aave,01/11/2022,0,0
72,AAVE,aave,01/12/2022,0,0
73,AMP,amp-token,01/01/2020,0,0
74,AMP,amp-token,01/02/2020,0,0
75,AMP,amp-token,01/03/2020,0,0
76,AMP,amp-token,01/04/2020,0,0
77,AMP,amp-token,01/05/2020,0,0
78,AMP,amp-token,01/06/2020,0,0
79,AMP,amp-token,01/07/2020,0,0
80,AMP,amp-token,01/08/2020,0,0
81,AMP,amp-token,01/09/2020,0,0
82,AMP,amp-token,01/10/2020,0.006577566,0
83,AMP,amp-token,01/11/2020,0.003571406,0
84,AMP,amp-token,01/12/2020,0.006578055,0
85,AMP,amp-token,01/01/2021,0.006618141,0
86,AMP,amp-token,01/02/2021,0.00954064,0
87,AMP,amp-token,01/03/2021,0.022397334,813673018.9
88,AMP,amp-token,01/04/2021,0.028803455,1044577220
89,AMP,amp-token,01/05/2021,0.056299053,2027145656
90,AMP,amp-token,01/06/2021,0.037441931,1723056102
91,AMP,amp-token,01/07/2021,0.057737103,2771741996
92,AMP,amp-token,01/08/2021,0.073163338,3537365520
93,AMP,amp-token,01/09/2021,0.053301639,2569019034
94,AMP,amp-token,01/10/2021,0.048530732,2330851801
95,AMP,amp-token,01/11/2021,0.048427216,2330861198
96,AMP,amp-token,01/12/2021,0.061042052,2926790194
97,AMP,amp-token,01/01/2022,0.048365241,2329337031
98,AMP,amp-token,01/02/2022,0.029854237,1432006533
99,AMP,amp-token,01/03/2022,0.02902287,1399333433
100,AMP,amp-token,01/04/2022,0.027082342,1299479229
101,AMP,amp-token,01/05/2022,0.019445089,934846291.2
102,AMP,amp-token,01/06/2022,0.012549912,602412766.4
103,AMP,amp-token,01/07/2022,0.009859311,478131626.6
104,AMP,amp-token,01/08/2022,0.00912263,694677567.7
105,AMP,amp-token,01/09/2022,0.006198207,471146327.4
106,AMP,amp-token,01/10/2022,0.004884786,377281757.9
107,AMP,amp-token,01/11/2022,0,0
108,AMP,amp-token,01/12/2022,0,0
109,BAL,balancer,01/01/2020,0,0
110,BAL,balancer,01/02/2020,0,0
111,BAL,balancer,01/03/2020,0,0
112,BAL,balancer,01/04/2020,0,0
113,BAL,balancer,01/05/2020,0,0
114,BAL,balancer,01/06/2020,0,0
115,BAL,balancer,01/07/2020,10.07837145,61410261.88
116,BAL,balancer,01/08/2020,10.51662825,71534353.55
117,BAL,balancer,01/09/2020,32.91441816,244191091.6
118,BAL,balancer,01/10/2020,15.65229589,128119579.8
119,BAL,balancer,01/11/2020,9.923864626,81452496.07
120,BAL,balancer,01/12/2020,14.82559989,145323389
121,BAL,balancer,01/01/2021,13.58862912,146476720.9
122,BAL,balancer,01/02/2021,26.47914671,286441050.6
123,BAL,balancer,01/03/2021,34.29809987,372902965.1
124,BAL,balancer,01/04/2021,57.21036745,618045156.6
125,BAL,balancer,01/05/2021,61.83081504,666914577.8
126,BAL,balancer,01/06/2021,30.76991441,332222944.8
127,BAL,balancer,01/07/2021,22.22027765,240036892.9
128,BAL,balancer,01/08/2021,21.71302985,234507184.2
129,BAL,balancer,01/09/2021,27.84438352,300047497.8
130,BAL,balancer,01/10/2021,19.7481892,213239607.3
131,BAL,balancer,01/11/2021,24.66892894,266677015.5
132,BAL,balancer,01/12/2021,21.14461063,228759306.7
133,BAL,balancer,01/01/2022,17.53412915,189590081.8
134,BAL,balancer,01/02/2022,12.17848821,131328713.1
135,BAL,balancer,01/03/2022,13.06057274,140434727.3
136,BAL,balancer,01/04/2022,15.59440167,167714531.8
137,BAL,balancer,01/05/2022,12.234239,131457799.9
138,BAL,balancer,01/06/2022,7.469885049,81137883.98
139,BAL,balancer,01/07/2022,4.435679308,150403632.2
140,BAL,balancer,01/08/2022,6.167533277,217190093.8
141,BAL,balancer,01/09/2022,7.095511198,255252540
142,BAL,balancer,01/10/2022,5.345091043,195375154.7
143,BAL,balancer,01/11/2022,0,0
144,BAL,balancer,01/12/2022,0,0
145,COMP,compound-governance-token,01/01/2020,0,0
146,COMP,compound-governance-token,01/02/2020,0,0
147,COMP,compound-governance-token,01/03/2020,0,0
148,COMP,compound-governance-token,01/04/2020,0,0
149,COMP,compound-governance-token,01/05/2020,0,0
150,COMP,compound-governance-token,01/06/2020,0,0
151,COMP,compound-governance-token,01/07/2020,215.7322775,637581261.4
152,COMP,compound-governance-token,01/08/2020,134.5526566,425290754.6
153,COMP,compound-governance-token,01/09/2020,244.0236096,791853356.9
154,COMP,compound-governance-token,01/10/2020,133.1375077,442245278.6
155,COMP,compound-governance-token,01/11/2020,90.51183812,352945277.3
156,COMP,compound-governance-token,01/12/2020,111.5670591,443735140.9
157,COMP,compound-governance-token,01/01/2021,150.4254092,619544294
158,COMP,compound-governance-token,01/02/2021,347.7574844,1479060360
159,COMP,compound-governance-token,01/03/2021,400.1515979,1743235015
160,COMP,compound-governance-token,01/04/2021,398.2285624,1913889788
161,COMP,compound-governance-token,01/05/2021,743.2315228,3787589140
162,COMP,compound-governance-token,01/06/2021,434.8329853,2262786569
163,COMP,compound-governance-token,01/07/2021,334.4914361,1790332941
164,COMP,compound-governance-token,01/08/2021,407.0641743,2199784401
165,COMP,compound-governance-token,01/09/2021,442.3436664,2387843262
166,COMP,compound-governance-token,01/10/2021,312.1323003,1837311570
167,COMP,compound-governance-token,01/11/2021,344.9209455,2115017223
168,COMP,compound-governance-token,01/12/2021,278.9431847,1730601481
169,COMP,compound-governance-token,01/01/2022,200.1708157,1266899303
170,COMP,compound-governance-token,01/02/2022,122.0806995,794395332.3
171,COMP,compound-governance-token,01/03/2022,120.321795,791225932.4
172,COMP,compound-governance-token,01/04/2022,148.643325,989486802
173,COMP,compound-governance-token,01/05/2022,104.4907812,701000856.4
174,COMP,compound-governance-token,01/06/2022,63.81537751,437707812.9
175,COMP,compound-governance-token,01/07/2022,45.15895829,312976806.9
176,COMP,compound-governance-token,01/08/2022,57.26433587,392808973.8
177,COMP,compound-governance-token,01/09/2022,46.36003579,317806107.5
178,COMP,compound-governance-token,01/10/2022,60.98358057,417836889
179,COMP,compound-governance-token,01/11/2022,0,0
180,COMP,compound-governance-token,01/12/2022,0,0
181,CRV,curve-dao-token,01/01/2020,0,0
182,CRV,curve-dao-token,01/02/2020,0,0
183,CRV,curve-dao-token,01/03/2020,0,0
184,CRV,curve-dao-token,01/04/2020,0,0
185,CRV,curve-dao-token,01/05/2020,0,0
186,CRV,curve-dao-token,01/06/2020,0,0
187,CRV,curve-dao-token,01/07/2020,0,0
188,CRV,curve-dao-token,01/08/2020,0,0
189,CRV,curve-dao-token,01/09/2020,4.278669736,110420256.1
190,CRV,curve-dao-token,01/10/2020,0.94626206,64506604.82
191,CRV,curve-dao-token,01/11/2020,0.41653119,43508746.71
192,CRV,curve-dao-token,01/12/2020,0.672661469,92016442.34
193,CRV,curve-dao-token,01/01/2021,0.626768353,109846371.5
194,CRV,curve-dao-token,01/02/2021,2.519547774,522242842
195,CRV,curve-dao-token,01/03/2021,1.757604631,411743911.7
196,CRV,curve-dao-token,01/04/2021,3.115363644,814289213.4
197,CRV,curve-dao-token,01/05/2021,3.328541274,967762162.2
198,CRV,curve-dao-token,01/06/2021,1.961302841,704408805.3
199,CRV,curve-dao-token,01/07/2021,1.824473669,641959131
200,CRV,curve-dao-token,01/08/2021,1.715580534,607976675.1
201,CRV,curve-dao-token,01/09/2021,2.241805809,897396496.6
202,CRV,curve-dao-token,01/10/2021,2.332841592,930804678.8
203,CRV,curve-dao-token,01/11/2021,4.427371993,1737217346
204,CRV,curve-dao-token,01/12/2021,4.89770431,1921140860
205,CRV,curve-dao-token,01/01/2022,5.353084875,2123316193
206,CRV,curve-dao-token,01/02/2022,3.285569742,1282203618
207,CRV,curve-dao-token,01/03/2022,2.434658446,952036713
208,CRV,curve-dao-token,01/04/2022,2.629185432,1027403036
209,CRV,curve-dao-token,01/05/2022,2.003673423,781369286.9
210,CRV,curve-dao-token,01/06/2022,1.385956769,546257805.9
211,CRV,curve-dao-token,01/07/2022,0.668729817,262457330.1
212,CRV,curve-dao-token,01/08/2022,1.321805657,517359782.3
213,CRV,curve-dao-token,01/09/2022,1.147535866,451330180
214,CRV,curve-dao-token,01/10/2022,0.917083052,358628317.1
215,CRV,curve-dao-token,01/11/2022,0,0
216,CRV,curve-dao-token,01/12/2022,0,0
217,CVX,convex-finance,01/01/2020,0,0
218,CVX,convex-finance,01/02/2020,0,0
219,CVX,convex-finance,01/03/2020,0,0
220,CVX,convex-finance,01/04/2020,0,0
221,CVX,convex-finance,01/05/2020,0,0
222,CVX,convex-finance,01/06/2020,0,0
223,CVX,convex-finance,01/07/2020,0,0
224,CVX,convex-finance,01/08/2020,0,0
225,CVX,convex-finance,01/09/2020,0,0
226,CVX,convex-finance,01/10/2020,0,0
227,CVX,convex-finance,01/11/2020,0,0
228,CVX,convex-finance,01/12/2020,0,0
229,CVX,convex-finance,01/01/2021,0,0
230,CVX,convex-finance,01/02/2021,0,0
231,CVX,convex-finance,01/03/2021,0,0
232,CVX,convex-finance,01/04/2021,0,0
233,CVX,convex-finance,01/05/2021,0,0
234,CVX,convex-finance,01/06/2021,7.737394198,17825799.02
235,CVX,convex-finance,01/07/2021,4.845565575,39931090.29
236,CVX,convex-finance,01/08/2021,3.595643043,53661023.43
237,CVX,convex-finance,01/09/2021,6.658436337,141387726.4
238,CVX,convex-finance,01/10/2021,8.31592369,230190449.5
239,CVX,convex-finance,01/11/2021,28.79957845,971235331.4
240,CVX,convex-finance,01/12/2021,27.70619269,1085114737
241,CVX,convex-finance,01/01/2022,49.06768907,2178369463
242,CVX,convex-finance,01/02/2022,26.85457593,1297174228
243,CVX,convex-finance,01/03/2022,19.28257244,1005324605
244,CVX,convex-finance,01/04/2022,28.92074923,1624469856
245,CVX,convex-finance,01/05/2022,23.0076692,1388048443
246,CVX,convex-finance,01/06/2022,10.27153555,643396549.4
247,CVX,convex-finance,01/07/2022,4.308341869,279186644.6
248,CVX,convex-finance,01/08/2022,7.435931435,491685885
249,CVX,convex-finance,01/09/2022,5.054774303,340442698.6
250,CVX,convex-finance,01/10/2022,4.931006362,341203560.5
251,CVX,convex-finance,01/11/2022,0,0
252,CVX,convex-finance,01/12/2022,0,0
253,DYDX,dydx,01/01/2020,0,0
254,DYDX,dydx,01/02/2020,0,0
255,DYDX,dydx,01/03/2020,0,0
256,DYDX,dydx,01/04/2020,0,0
257,DYDX,dydx,01/05/2020,0,0
258,DYDX,dydx,01/06/2020,0,0
259,DYDX,dydx,01/07/2020,0,0
260,DYDX,dydx,01/08/2020,0,0
261,DYDX,dydx,01/09/2020,0,0
262,DYDX,dydx,01/10/2020,0,0
263,DYDX,dydx,01/11/2020,0,0
264,DYDX,dydx,01/12/2020,0,0
265,DYDX,dydx,01/01/2021,0,0
266,DYDX,dydx,01/02/2021,0,0
267,DYDX,dydx,01/03/2021,0,0
268,DYDX,dydx,01/04/2021,0,0
269,DYDX,dydx,01/05/2021,0,0
270,DYDX,dydx,01/06/2021,0,0
271,DYDX,dydx,01/07/2021,0,0
272,DYDX,dydx,01/08/2021,0,0
273,DYDX,dydx,01/09/2021,0,0
274,DYDX,dydx,01/10/2021,23.60717911,1213259265
275,DYDX,dydx,01/11/2021,15.20042323,867744075.2
276,DYDX,dydx,01/12/2021,12.55215998,802025218.7
277,DYDX,dydx,01/01/2022,8.128862816,592622894.8
278,DYDX,dydx,01/02/2022,5.921642234,468101090.9
279,DYDX,dydx,01/03/2022,5.869302673,494516920.9
280,DYDX,dydx,01/04/2022,5.970912361,546128892.8
281,DYDX,dydx,01/05/2022,3.466726267,329833294.2
282,DYDX,dydx,01/06/2022,2.038160526,206080028.8
283,DYDX,dydx,01/07/2022,1.347958105,142813815.5
284,DYDX,dydx,01/08/2022,2.522684025,284755621
285,DYDX,dydx,01/09/2022,1.518012111,183943671.7
286,DYDX,dydx,01/10/2022,1.273433498,160908099.1
287,DYDX,dydx,01/11/2022,0,0
288,DYDX,dydx,01/12/2022,0,0
289,FXS,frax-share,01/01/2020,0,0
290,FXS,frax-share,01/02/2020,0,0
291,FXS,frax-share,01/03/2020,0,0
292,FXS,frax-share,01/04/2020,0,0
293,FXS,frax-share,01/05/2020,0,0
294,FXS,frax-share,01/06/2020,0,0
295,FXS,frax-share,01/07/2020,0,0
296,FXS,frax-share,01/08/2020,0,0
297,FXS,frax-share,01/09/2020,0,0
298,FXS,frax-share,01/10/2020,0,0
299,FXS,frax-share,01/11/2020,0,0
300,FXS,frax-share,01/12/2020,0,0
301,FXS,frax-share,01/01/2021,5.178934417,11601341.39
302,FXS,frax-share,01/02/2021,5.717175069,23372891.96
303,FXS,frax-share,01/03/2021,7.825402753,56907921.73
304,FXS,frax-share,01/04/2021,9.231280525,88852699.16
305,FXS,frax-share,01/05/2021,6.684151145,71733853.26
306,FXS,frax-share,01/06/2021,2.709466353,38174798
307,FXS,frax-share,01/07/2021,1.977386942,51206217.22
308,FXS,frax-share,01/08/2021,3.063391133,98050557.08
309,FXS,frax-share,01/09/2021,6.165847899,197181771.4
310,FXS,frax-share,01/10/2021,4.469738718,159911517.7
311,FXS,frax-share,01/11/2021,13.90975655,496412465.6
312,FXS,frax-share,01/12/2021,17.87976478,638095075.7
313,FXS,frax-share,01/01/2022,38.68689877,1370682957
314,FXS,frax-share,01/02/2022,21.6218197,768365795.4
315,FXS,frax-share,01/03/2022,22.67652681,1301701736
316,FXS,frax-share,01/04/2022,22.42823686,1289765874
317,FXS,frax-share,01/05/2022,23.52069628,1414776804
318,FXS,frax-share,01/06/2022,7.510696474,453521197.9
319,FXS,frax-share,01/07/2022,4.817831502,340032121.7
320,FXS,frax-share,01/08/2022,7.438550657,537213400.3
321,FXS,frax-share,01/09/2022,5.752246751,381507775
322,FXS,frax-share,01/10/2022,4.115066146,276028965.4
323,FXS,frax-share,01/11/2022,0,0
324,FXS,frax-share,01/12/2022,0,0
325,GMX,gmx,01/01/2020,0,0
326,GMX,gmx,01/02/2020,0,0
327,GMX,gmx,01/03/2020,0,0
328,GMX,gmx,01/04/2020,0,0
329,GMX,gmx,01/05/2020,0,0
330,GMX,gmx,01/06/2020,0,0
331,GMX,gmx,01/07/2020,0,0
332,GMX,gmx,01/08/2020,0,0
333,GMX,gmx,01/09/2020,0,0
334,GMX,gmx,01/10/2020,0,0
335,GMX,gmx,01/11/2020,0,0
336,GMX,gmx,01/12/2020,0,0
337,GMX,gmx,01/01/2021,0,0
338,GMX,gmx,01/02/2021,0,0
339,GMX,gmx,01/03/2021,0,0
340,GMX,gmx,01/04/2021,0,0
341,GMX,gmx,01/05/2021,0,0
342,GMX,gmx,01/06/2021,0,0
343,GMX,gmx,01/07/2021,0,0
344,GMX,gmx,01/08/2021,0,0
345,GMX,gmx,01/09/2021,0,0
346,GMX,gmx,01/10/2021,15.53545914,103036639
347,GMX,gmx,01/11/2021,36.51170798,245932359.8
348,GMX,gmx,01/12/2021,34.00311642,238277596.8
349,GMX,gmx,01/01/2022,21.69443474,153034496.3
350,GMX,gmx,01/02/2022,40.66402608,293401515.9
351,GMX,gmx,01/03/2022,29.31207375,214197110.2
352,GMX,gmx,01/04/2022,39.80456839,297551942.3
353,GMX,gmx,01/05/2022,25.47626072,192062645.6
354,GMX,gmx,01/06/2022,20.48412915,157148668.2
355,GMX,gmx,01/07/2022,15.33869933,117563593.4
356,GMX,gmx,01/08/2022,40.20717928,317376338.8
357,GMX,gmx,01/09/2022,49.64190509,402330373
358,GMX,gmx,01/10/2022,39.73314304,320927729.5
359,GMX,gmx,01/11/2022,0,0
360,GMX,gmx,01/12/2022,0,0
361,KNC,kyber-network-crystal,01/01/2020,0,0
362,KNC,kyber-network-crystal,01/02/2020,0,0
363,KNC,kyber-network-crystal,01/03/2020,0,0
364,KNC,kyber-network-crystal,01/04/2020,0,0
365,KNC,kyber-network-crystal,01/05/2020,0,0
366,KNC,kyber-network-crystal,01/06/2020,0,0
367,KNC,kyber-network-crystal,01/07/2020,0,0
368,KNC,kyber-network-crystal,01/08/2020,0,0
369,KNC,kyber-network-crystal,01/09/2020,0,0
370,KNC,kyber-network-crystal,01/10/2020,0,0
371,KNC,kyber-network-crystal,01/11/2020,0,0
372,KNC,kyber-network-crystal,01/12/2020,0,0
373,KNC,kyber-network-crystal,01/01/2021,0,0
374,KNC,kyber-network-crystal,01/02/2021,0,0
375,KNC,kyber-network-crystal,01/03/2021,0,0
376,KNC,kyber-network-crystal,01/04/2021,0,0
377,KNC,kyber-network-crystal,01/05/2021,0,0
378,KNC,kyber-network-crystal,01/06/2021,1.688499799,65943591.28
379,KNC,kyber-network-crystal,01/07/2021,1.68599526,166207387.1
380,KNC,kyber-network-crystal,01/08/2021,1.635147213,168164049.9
381,KNC,kyber-network-crystal,01/09/2021,1.933911449,198262994.4
382,KNC,kyber-network-crystal,01/10/2021,1.486929588,152585240.6
383,KNC,kyber-network-crystal,01/11/2021,1.995450094,204909310.9
384,KNC,kyber-network-crystal,01/12/2021,1.935529994,198681635.1
385,KNC,kyber-network-crystal,01/01/2022,1.285014105,132059093.8
386,KNC,kyber-network-crystal,01/02/2022,1.89412939,193884027.1
387,KNC,kyber-network-crystal,01/03/2022,2.420515584,248002470.4
388,KNC,kyber-network-crystal,01/04/2022,3.251376751,332798814
389,KNC,kyber-network-crystal,01/05/2022,4.914449675,504483159.9
390,KNC,kyber-network-crystal,01/06/2022,2.187470461,224458465.5
391,KNC,kyber-network-crystal,01/07/2022,1.242363929,126441840.7
392,KNC,kyber-network-crystal,01/08/2022,1.544213039,158254065.1
393,KNC,kyber-network-crystal,01/09/2022,1.724647529,176580295.9
394,KNC,kyber-network-crystal,01/10/2022,1.178450535,120428671.7
395,KNC,kyber-network-crystal,01/11/2022,0,0
396,KNC,kyber-network-crystal,01/12/2022,0,0
397,LDO,lido-dao,01/01/2020,0,0
398,LDO,lido-dao,01/02/2020,0,0
399,LDO,lido-dao,01/03/2020,0,0
400,LDO,lido-dao,01/04/2020,0,0
401,LDO,lido-dao,01/05/2020,0,0
402,LDO,lido-dao,01/06/2020,0,0
403,LDO,lido-dao,01/07/2020,0,0
404,LDO,lido-dao,01/08/2020,0,0
405,LDO,lido-dao,01/09/2020,0,0
406,LDO,lido-dao,01/10/2020,0,0
407,LDO,lido-dao,01/11/2020,0,0
408,LDO,lido-dao,01/12/2020,0,0
409,LDO,lido-dao,01/01/2021,0,0
410,LDO,lido-dao,01/02/2021,1.958766002,17579716.31
411,LDO,lido-dao,01/03/2021,0.834163664,11617309.18
412,LDO,lido-dao,01/04/2021,1.141269901,22549386.1
413,LDO,lido-dao,01/05/2021,2.852198285,70555213.31
414,LDO,lido-dao,01/06/2021,2.328465331,65456496.38
415,LDO,lido-dao,01/07/2021,1.678595593,47729297.12
416,LDO,lido-dao,01/08/2021,3.519325631,100023435
417,LDO,lido-dao,01/09/2021,5.17267236,214125504.9
418,LDO,lido-dao,01/10/2021,4.931103852,251503780.5
419,LDO,lido-dao,01/11/2021,3.261472109,183595766.2
420,LDO,lido-dao,01/12/2021,4.29139128,262124367.7
421,LDO,lido-dao,01/01/2022,3.104049045,205905454
422,LDO,lido-dao,01/02/2022,2.022007543,163392678.9
423,LDO,lido-dao,01/03/2022,1.919494192,194542916.1
424,LDO,lido-dao,01/04/2022,3.662868194,1070540455
425,LDO,lido-dao,01/05/2022,2.896620133,930745257.1
426,LDO,lido-dao,01/06/2022,1.054264033,412936947.7
427,LDO,lido-dao,01/07/2022,0.446762631,201848447.4
428,LDO,lido-dao,01/08/2022,2.168905296,1139584783
429,LDO,lido-dao,01/09/2022,1.971923298,1166442540
430,LDO,lido-dao,01/10/2022,1.579654572,1034389539
431,LDO,lido-dao,01/11/2022,0,0
432,LDO,lido-dao,01/12/2022,0,0
433,MKR,maker,01/01/2020,434.6841637,322805962.3
434,MKR,maker,01/02/2020,542.1406511,472944596.8
435,MKR,maker,01/03/2020,552.6314254,480757187
436,MKR,maker,01/04/2020,292.2760648,258862895.6
437,MKR,maker,01/05/2020,335.3718985,298767695.2
438,MKR,maker,01/06/2020,459.7523207,407971618.4
439,MKR,maker,01/07/2020,454.9376246,409359363.4
440,MKR,maker,01/08/2020,557.2646318,503147257.7
441,MKR,maker,01/09/2020,680.6968363,614883659.8
442,MKR,maker,01/10/2020,573.2395301,524004281.2
443,MKR,maker,01/11/2020,523.5585073,476554395.8
444,MKR,maker,01/12/2020,567.5309145,515881439.2
445,MKR,maker,01/01/2021,587.2288265,529774890.1
446,MKR,maker,01/02/2021,1478.7448,1338454552
447,MKR,maker,01/03/2021,2020.944422,1842414279
448,MKR,maker,01/04/2021,2117.264373,1912421633
449,MKR,maker,01/05/2021,4349.390696,3909896266
450,MKR,maker,01/06/2021,3587.942051,3234284381
451,MKR,maker,01/07/2021,2631.899054,2370360888
452,MKR,maker,01/08/2021,2997.710198,2705096216
453,MKR,maker,01/09/2021,3533.311041,3189093234
454,MKR,maker,01/10/2021,2292.8679,2067629131
455,MKR,maker,01/11/2021,2418.993033,2183281593
456,MKR,maker,01/12/2021,3055.884476,2754302132
457,MKR,maker,01/01/2022,2341.385325,2114974365
458,MKR,maker,01/02/2022,2143.424127,1925787820
459,MKR,maker,01/03/2022,1962.588721,1764943606
460,MKR,maker,01/04/2022,2082.967076,1869717296
461,MKR,maker,01/05/2022,1450.045879,1291718700
462,MKR,maker,01/06/2022,1319.52925,1189306158
463,MKR,maker,01/07/2022,860.9493852,778545317.7
464,MKR,maker,01/08/2022,1106.333967,995999217.3
465,MKR,maker,01/09/2022,762.3051062,687055199.4
466,MKR,maker,01/10/2022,739.2688014,665896939.1
467,MKR,maker,01/11/2022,0,0
468,MKR,maker,01/12/2022,0,0
